"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"0400000US06","California","39356104","*****",
"1400000US06085510002","Census Tract 5100.02; Santa Clara County; California","4075","426",
"1400000US06085510100","Census Tract 5101; Santa Clara County; California","2970","359",
"1400000US06085510200","Census Tract 5102; Santa Clara County; California","4717","509",
"1400000US06085510300","Census Tract 5103; Santa Clara County; California","4629","432",
"1400000US06085510400","Census Tract 5104; Santa Clara County; California","3767","380",
"1400000US06085510500","Census Tract 5105; Santa Clara County; California","4637","379",
"1400000US06085510600","Census Tract 5106; Santa Clara County; California","6100","941",
"1400000US06085510700","Census Tract 5107; Santa Clara County; California","4784","721",
"1400000US06085510801","Census Tract 5108.01; Santa Clara County; California","5595","415",
"1400000US06085510802","Census Tract 5108.02; Santa Clara County; California","1997","223",
"1400000US06085510803","Census Tract 5108.03; Santa Clara County; California","3435","934",
"1400000US06085510900","Census Tract 5109; Santa Clara County; California","5122","633",
"1400000US06085511000","Census Tract 5110; Santa Clara County; California","7208","854",
"1400000US06085511100","Census Tract 5111; Santa Clara County; California","5643","560",
"1400000US06085511200","Census Tract 5112; Santa Clara County; California","4995","613",
"1400000US06085511301","Census Tract 5113.01; Santa Clara County; California","3925","690",
"1400000US06085511302","Census Tract 5113.02; Santa Clara County; California","3466","397",
"1400000US06085511400","Census Tract 5114; Santa Clara County; California","3705","455",
"1400000US06085511501","Census Tract 5115.01; Santa Clara County; California","4820","599",
"1400000US06085511502","Census Tract 5115.02; Santa Clara County; California","3223","569",
"1400000US06085511608","Census Tract 5116.08; Santa Clara County; California","3252","139",
"1400000US06085511609","Census Tract 5116.09; Santa Clara County; California","3274","444",
"1400000US06085511701","Census Tract 5117.01; Santa Clara County; California","4346","382",
"1400000US06085511702","Census Tract 5117.02; Santa Clara County; California","2829","329",
"1400000US06085511704","Census Tract 5117.04; Santa Clara County; California","4577","325",
"1400000US06085511705","Census Tract 5117.05; Santa Clara County; California","2047","469",
"1400000US06085511707","Census Tract 5117.07; Santa Clara County; California","3090","547",
"1400000US06085511800","Census Tract 5118; Santa Clara County; California","4538","538",
"1400000US06085511905","Census Tract 5119.05; Santa Clara County; California","2969","307",
"1400000US06085511907","Census Tract 5119.07; Santa Clara County; California","4144","640",
"1400000US06085511910","Census Tract 5119.10; Santa Clara County; California","3051","403",
"1400000US06085511911","Census Tract 5119.11; Santa Clara County; California","5049","530",
"1400000US06085511912","Census Tract 5119.12; Santa Clara County; California","5705","660",
"1400000US06085511913","Census Tract 5119.13; Santa Clara County; California","4624","394",
"1400000US06085511914","Census Tract 5119.14; Santa Clara County; California","6327","1011",
"1400000US06085511915","Census Tract 5119.15; Santa Clara County; California","4055","686",
"1400000US06085511916","Census Tract 5119.16; Santa Clara County; California","4463","406",
"1400000US06085511917","Census Tract 5119.17; Santa Clara County; California","4220","645",
"1400000US06085511918","Census Tract 5119.18; Santa Clara County; California","3127","544",
"1400000US06085512001","Census Tract 5120.01; Santa Clara County; California","6384","459",
"1400000US06085512005","Census Tract 5120.05; Santa Clara County; California","6633","926",
"1400000US06085512019","Census Tract 5120.19; Santa Clara County; California","4404","459",
"1400000US06085512021","Census Tract 5120.21; Santa Clara County; California","6133","846",
"1400000US06085512022","Census Tract 5120.22; Santa Clara County; California","6217","1428",
"1400000US06085512023","Census Tract 5120.23; Santa Clara County; California","5737","695",
"1400000US06085512024","Census Tract 5120.24; Santa Clara County; California","4977","798",
"1400000US06085512025","Census Tract 5120.25; Santa Clara County; California","2983","499",
"1400000US06085512026","Census Tract 5120.26; Santa Clara County; California","3680","277",
"1400000US06085512027","Census Tract 5120.27; Santa Clara County; California","4237","588",
"1400000US06085512029","Census Tract 5120.29; Santa Clara County; California","7849","1882",
"1400000US06085512030","Census Tract 5120.30; Santa Clara County; California","2922","313",
"1400000US06085512031","Census Tract 5120.31; Santa Clara County; California","4378","337",
"1400000US06085512032","Census Tract 5120.32; Santa Clara County; California","3314","461",
"1400000US06085512034","Census Tract 5120.34; Santa Clara County; California","2932","308",
"1400000US06085512035","Census Tract 5120.35; Santa Clara County; California","4900","881",
"1400000US06085512036","Census Tract 5120.36; Santa Clara County; California","4884","422",
"1400000US06085512037","Census Tract 5120.37; Santa Clara County; California","3064","227",
"1400000US06085512038","Census Tract 5120.38; Santa Clara County; California","3142","588",
"1400000US06085512039","Census Tract 5120.39; Santa Clara County; California","6127","1516",
"1400000US06085512042","Census Tract 5120.42; Santa Clara County; California","2991","322",
"1400000US06085512043","Census Tract 5120.43; Santa Clara County; California","5919","586",
"1400000US06085512045","Census Tract 5120.45; Santa Clara County; California","5244","437",
"1400000US06085512047","Census Tract 5120.47; Santa Clara County; California","5783","677",
"1400000US06085512052","Census Tract 5120.52; Santa Clara County; California","4279","454",
"1400000US06085512053","Census Tract 5120.53; Santa Clara County; California","5205","845",
"1400000US06085512054","Census Tract 5120.54; Santa Clara County; California","4150","692",
"1400000US06085512055","Census Tract 5120.55; Santa Clara County; California","3532","804",
"1400000US06085512056","Census Tract 5120.56; Santa Clara County; California","3125","439",
"1400000US06085512057","Census Tract 5120.57; Santa Clara County; California","4125","913",
"1400000US06085512058","Census Tract 5120.58; Santa Clara County; California","5504","570",
"1400000US06085512059","Census Tract 5120.59; Santa Clara County; California","6927","828",
"1400000US06085512100","Census Tract 5121; Santa Clara County; California","1640","345",
"1400000US06085512200","Census Tract 5122; Santa Clara County; California","4905","584",
"1400000US06085512305","Census Tract 5123.05; Santa Clara County; California","4658","427",
"1400000US06085512307","Census Tract 5123.07; Santa Clara County; California","6918","889",
"1400000US06085512308","Census Tract 5123.08; Santa Clara County; California","8460","875",
"1400000US06085512309","Census Tract 5123.09; Santa Clara County; California","5295","456",
"1400000US06085512310","Census Tract 5123.10; Santa Clara County; California","5395","794",
"1400000US06085512311","Census Tract 5123.11; Santa Clara County; California","4171","354",
"1400000US06085512312","Census Tract 5123.12; Santa Clara County; California","3493","395",
"1400000US06085512313","Census Tract 5123.13; Santa Clara County; California","3833","441",
"1400000US06085512314","Census Tract 5123.14; Santa Clara County; California","7077","1026",
"1400000US06085512401","Census Tract 5124.01; Santa Clara County; California","4600","500",
"1400000US06085512402","Census Tract 5124.02; Santa Clara County; California","5246","871",
"1400000US06085512505","Census Tract 5125.05; Santa Clara County; California","7947","880",
"1400000US06085512509","Census Tract 5125.09; Santa Clara County; California","8056","1440",
"1400000US06085512510","Census Tract 5125.10; Santa Clara County; California","6844","712",
"1400000US06085512511","Census Tract 5125.11; Santa Clara County; California","4872","1189",
"1400000US06085512512","Census Tract 5125.12; Santa Clara County; California","4052","651",
"1400000US06085512513","Census Tract 5125.13; Santa Clara County; California","3761","612",
"1400000US06085512514","Census Tract 5125.14; Santa Clara County; California","2924","423",
"1400000US06085512515","Census Tract 5125.15; Santa Clara County; California","5028","496",
"1400000US06085512516","Census Tract 5125.16; Santa Clara County; California","4525","1001",
"1400000US06085512602","Census Tract 5126.02; Santa Clara County; California","2838","972",
"1400000US06085512603","Census Tract 5126.03; Santa Clara County; California","4357","604",
"1400000US06085512604","Census Tract 5126.04; Santa Clara County; California","4744","500",
"1400000US06085513000","Census Tract 5130; Santa Clara County; California","10780","589",
"1400000US06085513500","Census Tract 5135; Santa Clara County; California","1362","355",
"1400000US06087100100","Census Tract 1001; Santa Cruz County; California","2253","362",
"1400000US06087100200","Census Tract 1002; Santa Cruz County; California","7093","625",
"1400000US06087100300","Census Tract 1003; Santa Cruz County; California","3741","405",
"1400000US06087100400","Census Tract 1004; Santa Cruz County; California","9546","303",
"1400000US06087100500","Census Tract 1005; Santa Cruz County; California","5709","643",
"1400000US06087100600","Census Tract 1006; Santa Cruz County; California","3063","423",
"1400000US06087100700","Census Tract 1007; Santa Cruz County; California","2094","422",
"1400000US06087100801","Census Tract 1008.01; Santa Cruz County; California","3926","1095",
"1400000US06087100802","Census Tract 1008.02; Santa Cruz County; California","3013","356",
"1400000US06087100900","Census Tract 1009; Santa Cruz County; California","3921","622",
"1400000US06087101001","Census Tract 1010.01; Santa Cruz County; California","3752","800",
"1400000US06087101002","Census Tract 1010.02; Santa Cruz County; California","4041","585",
"1400000US06087101100","Census Tract 1011; Santa Cruz County; California","5570","970",
"1400000US06087101200","Census Tract 1012; Santa Cruz County; California","2928","396",
"1400000US06087110101","Census Tract 1101.01; Santa Cruz County; California","2767","224",
"1400000US06087110102","Census Tract 1101.02; Santa Cruz County; California","4747","833",
"1400000US06087110201","Census Tract 1102.01; Santa Cruz County; California","3144","1077",
"1400000US06087110202","Census Tract 1102.02; Santa Cruz County; California","4642","998",
"1400000US06087110301","Census Tract 1103.01; Santa Cruz County; California","4285","796",
"1400000US06087110302","Census Tract 1103.02; Santa Cruz County; California","3178","570",
"1400000US06087110401","Census Tract 1104.01; Santa Cruz County; California","3546","565",
"1400000US06087110402","Census Tract 1104.02; Santa Cruz County; California","4369","653",
"1400000US06087110503","Census Tract 1105.03; Santa Cruz County; California","3110","340",
"1400000US06087110504","Census Tract 1105.04; Santa Cruz County; California","3166","820",
"1400000US06087110505","Census Tract 1105.05; Santa Cruz County; California","5206","857",
"1400000US06087110506","Census Tract 1105.06; Santa Cruz County; California","3077","526",
"1400000US06087110601","Census Tract 1106.01; Santa Cruz County; California","4587","797",
"1400000US06087110602","Census Tract 1106.02; Santa Cruz County; California","3465","803",
"1400000US06087110700","Census Tract 1107; Santa Cruz County; California","2912","408",
"1400000US06087120200","Census Tract 1202; Santa Cruz County; California","4724","539",
"1400000US06087120301","Census Tract 1203.01; Santa Cruz County; California","4650","534",
"1400000US06087120302","Census Tract 1203.02; Santa Cruz County; California","3729","795",
"1400000US06087120400","Census Tract 1204; Santa Cruz County; California","4921","609",
"1400000US06087120500","Census Tract 1205; Santa Cruz County; California","5686","809",
"1400000US06087120600","Census Tract 1206; Santa Cruz County; California","4283","436",
"1400000US06087120700","Census Tract 1207; Santa Cruz County; California","4150","598",
"1400000US06087120800","Census Tract 1208; Santa Cruz County; California","6157","625",
"1400000US06087120901","Census Tract 1209.01; Santa Cruz County; California","3745","548",
"1400000US06087120902","Census Tract 1209.02; Santa Cruz County; California","5004","519",
"1400000US06087121000","Census Tract 1210; Santa Cruz County; California","3090","381",
"1400000US06087121100","Census Tract 1211; Santa Cruz County; California","3122","436",
"1400000US06087121200","Census Tract 1212; Santa Cruz County; California","6718","832",
"1400000US06087121300","Census Tract 1213; Santa Cruz County; California","4248","835",
"1400000US06087121401","Census Tract 1214.01; Santa Cruz County; California","2967","405",
"1400000US06087121402","Census Tract 1214.02; Santa Cruz County; California","4626","642",
"1400000US06087121403","Census Tract 1214.03; Santa Cruz County; California","3192","315",
"1400000US06087121501","Census Tract 1215.01; Santa Cruz County; California","2548","517",
"1400000US06087121502","Census Tract 1215.02; Santa Cruz County; California","2542","469",
"1400000US06087121601","Census Tract 1216.01; Santa Cruz County; California","3741","584",
"1400000US06087121602","Census Tract 1216.02; Santa Cruz County; California","2685","393",
"1400000US06087121701","Census Tract 1217.01; Santa Cruz County; California","4572","504",
"1400000US06087121702","Census Tract 1217.02; Santa Cruz County; California","3392","624",
"1400000US06087121801","Census Tract 1218.01; Santa Cruz County; California","1748","326",
"1400000US06087121802","Census Tract 1218.02; Santa Cruz County; California","2366","377",
"1400000US06087122001","Census Tract 1220.01; Santa Cruz County; California","5293","714",
"1400000US06087122002","Census Tract 1220.02; Santa Cruz County; California","2997","324",
"1400000US06087122004","Census Tract 1220.04; Santa Cruz County; California","3096","588",
"1400000US06087122005","Census Tract 1220.05; Santa Cruz County; California","4220","698",
"1400000US06087122100","Census Tract 1221; Santa Cruz County; California","3550","483",
"1400000US06087122202","Census Tract 1222.02; Santa Cruz County; California","2339","315",
"1400000US06087122203","Census Tract 1222.03; Santa Cruz County; California","3997","641",
"1400000US06087122204","Census Tract 1222.04; Santa Cruz County; California","3139","617",
"1400000US06087122205","Census Tract 1222.05; Santa Cruz County; California","2671","509",
"1400000US06087122300","Census Tract 1223; Santa Cruz County; California","3939","550",
"1400000US06087122401","Census Tract 1224.01; Santa Cruz County; California","2126","558",
"1400000US06087122402","Census Tract 1224.02; Santa Cruz County; California","4363","684",
"1400000US06087122500","Census Tract 1225; Santa Cruz County; California","6975","1125",
"1400000US06087123100","Census Tract 1231; Santa Cruz County; California","3048","469",
"1400000US06087123300","Census Tract 1233; Santa Cruz County; California","1361","366",
"1400000US06087990100","Census Tract 9901; Santa Cruz County; California","0","13",
"1400000US06089010100","Census Tract 101; Shasta County; California","1834","255",
"1400000US06089010200","Census Tract 102; Shasta County; California","2396","388",
"1400000US06089010300","Census Tract 103; Shasta County; California","4271","551",
"1400000US06089010400","Census Tract 104; Shasta County; California","4830","618",
"1400000US06089010500","Census Tract 105; Shasta County; California","5505","761",
"1400000US06089010601","Census Tract 106.01; Shasta County; California","2489","322",
"1400000US06089010602","Census Tract 106.02; Shasta County; California","5340","656",
"1400000US06089010603","Census Tract 106.03; Shasta County; California","1252","169",
"1400000US06089010702","Census Tract 107.02; Shasta County; California","3001","339",
"1400000US06089010703","Census Tract 107.03; Shasta County; California","3607","467",
"1400000US06089010704","Census Tract 107.04; Shasta County; California","4022","373",
"1400000US06089010803","Census Tract 108.03; Shasta County; California","5538","765",
"1400000US06089010804","Census Tract 108.04; Shasta County; California","2185","210",
"1400000US06089010805","Census Tract 108.05; Shasta County; California","5548","633",
"1400000US06089010806","Census Tract 108.06; Shasta County; California","3203","569",
"1400000US06089010807","Census Tract 108.07; Shasta County; California","4640","412",
"1400000US06089010900","Census Tract 109; Shasta County; California","4514","625",
"1400000US06089011001","Census Tract 110.01; Shasta County; California","1609","219",
"1400000US06089011002","Census Tract 110.02; Shasta County; California","5364","879",
"1400000US06089011100","Census Tract 111; Shasta County; California","3347","492",
"1400000US06089011209","Census Tract 112.09; Shasta County; California","5738","796",
"1400000US06089011300","Census Tract 113; Shasta County; California","4955","580",
"1400000US06089011401","Census Tract 114.01; Shasta County; California","4288","560",
"1400000US06089011402","Census Tract 114.02; Shasta County; California","2810","271",
"1400000US06089011403","Census Tract 114.03; Shasta County; California","3322","566",
"1400000US06089011501","Census Tract 115.01; Shasta County; California","3296","524",
"1400000US06089011502","Census Tract 115.02; Shasta County; California","2715","487",
"1400000US06089011600","Census Tract 116; Shasta County; California","3889","560",
"1400000US06089011701","Census Tract 117.01; Shasta County; California","3001","487",
"1400000US06089011702","Census Tract 117.02; Shasta County; California","3582","412",
"1400000US06089011703","Census Tract 117.03; Shasta County; California","2782","407",
"1400000US06089011801","Census Tract 118.01; Shasta County; California","3057","385",
"1400000US06089011802","Census Tract 118.02; Shasta County; California","2746","520",
"1400000US06089011803","Census Tract 118.03; Shasta County; California","2590","425",
"1400000US06089011900","Census Tract 119; Shasta County; California","5052","666",
"1400000US06089012000","Census Tract 120; Shasta County; California","5157","448",
"1400000US06089012101","Census Tract 121.01; Shasta County; California","5105","457",
"1400000US06089012102","Census Tract 121.02; Shasta County; California","2298","275",
"1400000US06089012200","Census Tract 122; Shasta County; California","5637","1135",
"1400000US06089012301","Census Tract 123.01; Shasta County; California","2618","623",
"1400000US06089012302","Census Tract 123.02; Shasta County; California","5597","1011",
"1400000US06089012303","Census Tract 123.03; Shasta County; California","3603","368",
"1400000US06089012400","Census Tract 124; Shasta County; California","3364","457",
"1400000US06089012500","Census Tract 125; Shasta County; California","1382","228",
"1400000US06089012603","Census Tract 126.03; Shasta County; California","4111","542",
"1400000US06089012604","Census Tract 126.04; Shasta County; California","2218","366",
"1400000US06089012605","Census Tract 126.05; Shasta County; California","1983","238",
"1400000US06089012606","Census Tract 126.06; Shasta County; California","3407","532",
"1400000US06089012701","Census Tract 127.01; Shasta County; California","4268","648",
"1400000US06089012702","Census Tract 127.02; Shasta County; California","2786","462",
"1400000US06091010000","Census Tract 100; Sierra County; California","2916","206",
"1400000US06093000100","Census Tract 1; Siskiyou County; California","1065","282",
"1400000US06093000200","Census Tract 2; Siskiyou County; California","1908","233",
"1400000US06093000300","Census Tract 3; Siskiyou County; California","4393","364",
"1400000US06093000600","Census Tract 6; Siskiyou County; California","1497","193",
"1400000US06093000701","Census Tract 7.01; Siskiyou County; California","3638","421",
"1400000US06093000702","Census Tract 7.02; Siskiyou County; California","4059","391",
"1400000US06093000703","Census Tract 7.03; Siskiyou County; California","3593","387",
"1400000US06093000800","Census Tract 8; Siskiyou County; California","3382","358",
"1400000US06093000901","Census Tract 9.01; Siskiyou County; California","4230","367",
"1400000US06093000902","Census Tract 9.02; Siskiyou County; California","3622","387",
"1400000US06093001001","Census Tract 10.01; Siskiyou County; California","1216","352",
"1400000US06093001002","Census Tract 10.02; Siskiyou County; California","1397","248",
"1400000US06093001003","Census Tract 10.03; Siskiyou County; California","4209","428",
"1400000US06093001100","Census Tract 11; Siskiyou County; California","2149","262",
"1400000US06093001200","Census Tract 12; Siskiyou County; California","1250","208",
"1400000US06093001300","Census Tract 13; Siskiyou County; California","2441","281",
"1400000US06095250103","Census Tract 2501.03; Solano County; California","4232","398",
"1400000US06095250104","Census Tract 2501.04; Solano County; California","2225","229",
"1400000US06095250105","Census Tract 2501.05; Solano County; California","7595","1125",
"1400000US06095250106","Census Tract 2501.06; Solano County; California","3668","527",
"1400000US06095250200","Census Tract 2502; Solano County; California","4560","800",
"1400000US06095250300","Census Tract 2503; Solano County; California","3526","584",
"1400000US06095250400","Census Tract 2504; Solano County; California","3511","411",
"1400000US06095250501","Census Tract 2505.01; Solano County; California","2473","435",
"1400000US06095250502","Census Tract 2505.02; Solano County; California","3250","517",
"1400000US06095250601","Census Tract 2506.01; Solano County; California","5270","584",
"1400000US06095250604","Census Tract 2506.04; Solano County; California","4057","620",
"1400000US06095250605","Census Tract 2506.05; Solano County; California","3969","620",
"1400000US06095250701","Census Tract 2507.01; Solano County; California","3579","560",
"1400000US06095250801","Census Tract 2508.01; Solano County; California","4232","470",
"1400000US06095250900","Census Tract 2509; Solano County; California","2911","558",
"1400000US06095251000","Census Tract 2510; Solano County; California","2206","361",
"1400000US06095251100","Census Tract 2511; Solano County; California","3015","496",
"1400000US06095251200","Census Tract 2512; Solano County; California","3266","416",
"1400000US06095251300","Census Tract 2513; Solano County; California","3185","450",
"1400000US06095251400","Census Tract 2514; Solano County; California","5952","517",
"1400000US06095251500","Census Tract 2515; Solano County; California","3592","562",
"1400000US06095251600","Census Tract 2516; Solano County; California","2604","404",
"1400000US06095251701","Census Tract 2517.01; Solano County; California","3449","494",
"1400000US06095251702","Census Tract 2517.02; Solano County; California","2803","452",
"1400000US06095251802","Census Tract 2518.02; Solano County; California","3174","499",
"1400000US06095251803","Census Tract 2518.03; Solano County; California","4774","624",
"1400000US06095251804","Census Tract 2518.04; Solano County; California","3313","335",
"1400000US06095251901","Census Tract 2519.01; Solano County; California","5762","798",
"1400000US06095251902","Census Tract 2519.02; Solano County; California","5481","600",
"1400000US06095251903","Census Tract 2519.03; Solano County; California","5672","886",
"1400000US06095252000","Census Tract 2520; Solano County; California","4203","550",
"1400000US06095252102","Census Tract 2521.02; Solano County; California","4224","551",
"1400000US06095252103","Census Tract 2521.03; Solano County; California","6673","1009",
"1400000US06095252104","Census Tract 2521.04; Solano County; California","5837","586",
"1400000US06095252105","Census Tract 2521.05; Solano County; California","3112","259",
"1400000US06095252106","Census Tract 2521.06; Solano County; California","4479","533",
"1400000US06095252107","Census Tract 2521.07; Solano County; California","3342","353",
"1400000US06095252108","Census Tract 2521.08; Solano County; California","2996","356",
"1400000US06095252203","Census Tract 2522.03; Solano County; California","4121","450",
"1400000US06095252204","Census Tract 2522.04; Solano County; California","5524","877",
"1400000US06095252205","Census Tract 2522.05; Solano County; California","8501","916",
"1400000US06095252206","Census Tract 2522.06; Solano County; California","5955","1102",
"1400000US06095252305","Census Tract 2523.05; Solano County; California","6178","587",
"1400000US06095252306","Census Tract 2523.06; Solano County; California","3058","354",
"1400000US06095252310","Census Tract 2523.10; Solano County; California","3099","487",
"1400000US06095252311","Census Tract 2523.11; Solano County; California","4305","427",
"1400000US06095252312","Census Tract 2523.12; Solano County; California","3769","529",
"1400000US06095252313","Census Tract 2523.13; Solano County; California","4835","659",
"1400000US06095252314","Census Tract 2523.14; Solano County; California","4441","590",
"1400000US06095252315","Census Tract 2523.15; Solano County; California","3852","531",
"1400000US06095252316","Census Tract 2523.16; Solano County; California","3679","697",
"1400000US06095252317","Census Tract 2523.17; Solano County; California","13124","1810",
"1400000US06095252401","Census Tract 2524.01; Solano County; California","4820","677",
"1400000US06095252402","Census Tract 2524.02; Solano County; California","5610","1026",
"1400000US06095252501","Census Tract 2525.01; Solano County; California","3067","480",
"1400000US06095252502","Census Tract 2525.02; Solano County; California","1599","227",
"1400000US06095252604","Census Tract 2526.04; Solano County; California","4004","589",
"1400000US06095252605","Census Tract 2526.05; Solano County; California","5914","461",
"1400000US06095252606","Census Tract 2526.06; Solano County; California","6206","1084",
"1400000US06095252607","Census Tract 2526.07; Solano County; California","3740","728",
"1400000US06095252608","Census Tract 2526.08; Solano County; California","4559","1059",
"1400000US06095252610","Census Tract 2526.10; Solano County; California","2906","348",
"1400000US06095252611","Census Tract 2526.11; Solano County; California","3846","652",
"1400000US06095252702","Census Tract 2527.02; Solano County; California","6893","1003",
"1400000US06095252703","Census Tract 2527.03; Solano County; California","4222","514",
"1400000US06095252704","Census Tract 2527.04; Solano County; California","5345","610",
"1400000US06095252705","Census Tract 2527.05; Solano County; California","6372","792",
"1400000US06095252706","Census Tract 2527.06; Solano County; California","4247","396",
"1400000US06095252707","Census Tract 2527.07; Solano County; California","4297","645",
"1400000US06095252801","Census Tract 2528.01; Solano County; California","2720","453",
"1400000US06095252802","Census Tract 2528.02; Solano County; California","990","248",
"1400000US06095252903","Census Tract 2529.03; Solano County; California","4508","557",
"1400000US06095252904","Census Tract 2529.04; Solano County; California","8528","965",
"1400000US06095252908","Census Tract 2529.08; Solano County; California","3708","348",
"1400000US06095252909","Census Tract 2529.09; Solano County; California","5112","635",
"1400000US06095252910","Census Tract 2529.10; Solano County; California","4900","537",
"1400000US06095252911","Census Tract 2529.11; Solano County; California","5330","881",
"1400000US06095252912","Census Tract 2529.12; Solano County; California","5495","520",
"1400000US06095252913","Census Tract 2529.13; Solano County; California","4622","404",
"1400000US06095252914","Census Tract 2529.14; Solano County; California","5750","792",
"1400000US06095252915","Census Tract 2529.15; Solano County; California","6449","408",
"1400000US06095253000","Census Tract 2530; Solano County; California","5774","90",
"1400000US06095253101","Census Tract 2531.01; Solano County; California","5156","564",
"1400000US06095253105","Census Tract 2531.05; Solano County; California","7130","1027",
"1400000US06095253106","Census Tract 2531.06; Solano County; California","3797","611",
"1400000US06095253107","Census Tract 2531.07; Solano County; California","5862","623",
"1400000US06095253108","Census Tract 2531.08; Solano County; California","3875","475",
"1400000US06095253201","Census Tract 2532.01; Solano County; California","5230","724",
"1400000US06095253203","Census Tract 2532.03; Solano County; California","3922","407",
"1400000US06095253205","Census Tract 2532.05; Solano County; California","3091","647",
"1400000US06095253206","Census Tract 2532.06; Solano County; California","3894","585",
"1400000US06095253207","Census Tract 2532.07; Solano County; California","2539","542",
"1400000US06095253208","Census Tract 2532.08; Solano County; California","4842","831",
"1400000US06095253300","Census Tract 2533; Solano County; California","2972","496",
"1400000US06095253402","Census Tract 2534.02; Solano County; California","8310","620",
"1400000US06095253403","Census Tract 2534.03; Solano County; California","5032","474",
"1400000US06095253404","Census Tract 2534.04; Solano County; California","6656","731",
"1400000US06095253501","Census Tract 2535.01; Solano County; California","5982","658",
"1400000US06095253502","Census Tract 2535.02; Solano County; California","4559","587",
"1400000US06095980000","Census Tract 9800; Solano County; California","0","13",
"1400000US06097150100","Census Tract 1501; Sonoma County; California","2332","425",
"1400000US06097150203","Census Tract 1502.03; Sonoma County; California","4759","531",
"1400000US06097150204","Census Tract 1502.04; Sonoma County; California","3742","475",
"1400000US06097150205","Census Tract 1502.05; Sonoma County; California","4350","642",
"1400000US06097150206","Census Tract 1502.06; Sonoma County; California","1184","221",
"1400000US06097150303","Census Tract 1503.03; Sonoma County; California","4021","535",
"1400000US06097150304","Census Tract 1503.04; Sonoma County; California","5597","758",
"1400000US06097150305","Census Tract 1503.05; Sonoma County; California","6072","1011",
"1400000US06097150306","Census Tract 1503.06; Sonoma County; California","3902","490",
"1400000US06097150501","Census Tract 1505.01; Sonoma County; California","2828","841",
"1400000US06097150502","Census Tract 1505.02; Sonoma County; California","1322","252",
"1400000US06097150601","Census Tract 1506.01; Sonoma County; California","3857","329",
"1400000US06097150602","Census Tract 1506.02; Sonoma County; California","4841","570",
"1400000US06097150603","Census Tract 1506.03; Sonoma County; California","7048","580",
"1400000US06097150607","Census Tract 1506.07; Sonoma County; California","4562","352",
"1400000US06097150609","Census Tract 1506.09; Sonoma County; California","5040","624",
"1400000US06097150610","Census Tract 1506.10; Sonoma County; California","3819","465",
"1400000US06097150611","Census Tract 1506.11; Sonoma County; California","4522","720",
"1400000US06097150612","Census Tract 1506.12; Sonoma County; California","4987","638",
"1400000US06097150701","Census Tract 1507.01; Sonoma County; California","4903","757",
"1400000US06097150702","Census Tract 1507.02; Sonoma County; California","4593","421",
"1400000US06097150800","Census Tract 1508; Sonoma County; California","4550","540",
"1400000US06097150901","Census Tract 1509.01; Sonoma County; California","5130","612",
"1400000US06097150902","Census Tract 1509.02; Sonoma County; California","3668","465",
"1400000US06097151000","Census Tract 1510; Sonoma County; California","3353","468",
"1400000US06097151100","Census Tract 1511; Sonoma County; California","5065","505",
"1400000US06097151203","Census Tract 1512.03; Sonoma County; California","4753","647",
"1400000US06097151204","Census Tract 1512.04; Sonoma County; California","3180","347",
"1400000US06097151205","Census Tract 1512.05; Sonoma County; California","2410","411",
"1400000US06097151206","Census Tract 1512.06; Sonoma County; California","5403","683",
"1400000US06097151301","Census Tract 1513.01; Sonoma County; California","4176","445",
"1400000US06097151305","Census Tract 1513.05; Sonoma County; California","6385","1096",
"1400000US06097151306","Census Tract 1513.06; Sonoma County; California","3804","497",
"1400000US06097151307","Census Tract 1513.07; Sonoma County; California","5254","657",
"1400000US06097151308","Census Tract 1513.08; Sonoma County; California","5055","719",
"1400000US06097151309","Census Tract 1513.09; Sonoma County; California","5829","722",
"1400000US06097151310","Census Tract 1513.10; Sonoma County; California","5838","447",
"1400000US06097151311","Census Tract 1513.11; Sonoma County; California","7364","992",
"1400000US06097151403","Census Tract 1514.03; Sonoma County; California","4604","646",
"1400000US06097151404","Census Tract 1514.04; Sonoma County; California","3190","524",
"1400000US06097151405","Census Tract 1514.05; Sonoma County; California","7271","1200",
"1400000US06097151406","Census Tract 1514.06; Sonoma County; California","2963","501",
"1400000US06097151503","Census Tract 1515.03; Sonoma County; California","3165","242",
"1400000US06097151504","Census Tract 1515.04; Sonoma County; California","4178","785",
"1400000US06097151505","Census Tract 1515.05; Sonoma County; California","1305","224",
"1400000US06097151506","Census Tract 1515.06; Sonoma County; California","6592","898",
"1400000US06097151601","Census Tract 1516.01; Sonoma County; California","2697","195",
"1400000US06097151602","Census Tract 1516.02; Sonoma County; California","3182","654",
"1400000US06097151701","Census Tract 1517.01; Sonoma County; California","3667","669",
"1400000US06097151702","Census Tract 1517.02; Sonoma County; California","4181","500",
"1400000US06097151800","Census Tract 1518; Sonoma County; California","4786","498",
"1400000US06097151900","Census Tract 1519; Sonoma County; California","2881","370",
"1400000US06097152000","Census Tract 1520; Sonoma County; California","2345","328",
"1400000US06097152100","Census Tract 1521; Sonoma County; California","3057","351",
"1400000US06097152201","Census Tract 1522.01; Sonoma County; California","4315","585",
"1400000US06097152203","Census Tract 1522.03; Sonoma County; California","3362","301",
"1400000US06097152204","Census Tract 1522.04; Sonoma County; California","4166","380",
